txn_id,user_id,date,amount,category,sub_category,payment_method,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,pendapatan_bulan,spending_ratio,user_lat,user_long,merch_lat,merch_long,dist_user_merchant,is_fraud,is_night,is_weekend,month,day_of_week,hour,quarter,is_month_start,is_month_end,day_name,week,amount_idr_bucket,above_avg,category_freq_enc,age_group,amount_lag1,amount_diff,rolling_7txn,rolling_30txn,rolling_7_mean,is_spike
TXN0018865,BUDU00361,2023-08-23 07:50:17,101700,Sembako & Kebutuhan Pokok,Warung Sembako,Dana,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3619,112.0039,0.2677,0,0,0,8,2,7,3,0,0,Wed,34,50k-200k,0,0.11752823061228612,45+,25100.0,76600.0,525400.0,686900.0,75057.14285714286,0
TXN0018882,BUDU00361,2023-09-07 08:05:07,117300,Makanan & Minuman,Jus Buah,Gopay,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3742,111.9631,0.246,0,0,0,9,3,8,3,0,0,Thu,36,50k-200k,0,0.19358422721855242,45+,101700.0,15600.0,573400.0,804200.0,81914.28571428571,0
TXN0018891,BUDU00361,2023-10-24 14:00:17,41600,Transportasi,Gojek,Gopay,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3655,112.0317,0.2742,0,0,0,10,1,14,4,0,0,Tue,43,<50k,0,0.09559016625255035,45+,117300.0,-75700.0,594700.0,845800.0,84957.14285714286,0
TXN0018886,BUDU00361,2023-12-05 18:54:11,60300,Pulsa & Data,Myrepublic,Dana,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3649,111.995,0.2622,0,0,0,12,1,18,4,1,0,Tue,49,50k-200k,0,0.04290649051572632,45+,41600.0,18700.0,517100.0,906100.0,73871.42857142857,0
TXN0018867,BUDU00361,2023-12-13 23:29:05,51800,Sembako & Kebutuhan Pokok,Hypermart,Gopay,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3106,111.9988,0.3157,0,1,0,12,2,23,4,0,0,Wed,50,50k-200k,0,0.11752823061228612,45+,60300.0,-8500.0,543100.0,957900.0,77585.71428571429,0
TXN0018873,BUDU00361,2024-01-06 23:52:38,79100,Pulsa & Data,Telkomsel,Ovo,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3207,111.9802,0.3017,0,1,1,1,5,23,1,0,0,Sat,1,50k-200k,0,0.04290649051572632,45+,51800.0,27300.0,476900.0,1037000.0,68128.57142857143,0
TXN0018866,BUDU00361,2024-02-05 17:06:30,53000,Sembako & Kebutuhan Pokok,Warung Sembako,Ovo,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3297,112.0152,0.3018,0,0,0,2,0,17,1,1,0,Mon,6,50k-200k,0,0.11752823061228612,45+,79100.0,-26100.0,504800.0,1090000.0,72114.28571428571,0
TXN0018870,BUDU00361,2024-02-13 23:46:07,43500,Pulsa & Data,Telkomsel,Ovo,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3383,111.9711,0.2828,0,1,0,2,1,23,1,0,0,Tue,7,<50k,0,0.04290649051572632,45+,53000.0,-9500.0,446600.0,1133500.0,63800.0,0
TXN0018888,BUDU00361,2024-02-20 12:47:17,13000,Sembako & Kebutuhan Pokok,Lotte Mart,Tunai,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3088,111.9725,0.3121,0,0,0,2,1,12,1,0,0,Tue,8,<50k,0,0.11752823061228612,45+,43500.0,-30500.0,342300.0,1146500.0,48900.0,0
TXN0018879,BUDU00361,2024-05-18 20:38:37,32000,Sembako & Kebutuhan Pokok,Alfamart,Tunai,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.2908,112.0289,0.343,0,1,1,5,5,20,2,0,0,Sat,20,<50k,0,0.11752823061228612,45+,13000.0,19000.0,332700.0,1178500.0,47528.57142857143,0
TXN0018871,BUDU00361,2024-07-14 20:59:23,41500,Kesehatan,Klinik Pratama,Ovo,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.2969,112.0437,0.3422,0,1,1,7,6,20,3,0,0,Sun,28,<50k,0,0.009878189200654506,45+,32000.0,9500.0,313900.0,1220000.0,44842.857142857145,0
TXN0018869,BUDU00361,2024-07-15 10:47:08,65500,Transportasi,Parkir,Tunai,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3736,111.9793,0.2498,0,0,0,7,0,10,3,0,0,Mon,29,50k-200k,0,0.09559016625255035,45+,41500.0,24000.0,327600.0,1285500.0,46800.0,0
TXN0018874,BUDU00361,2024-07-22 20:31:07,19400,Sembako & Kebutuhan Pokok,Lotte Mart,Dana,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3456,112.0065,0.284,0,1,0,7,0,20,3,0,0,Mon,30,<50k,0,0.11752823061228612,45+,65500.0,-46100.0,267900.0,1304900.0,38271.42857142857,0
TXN0018883,BUDU00361,2024-09-14 09:42:45,91800,Sembako & Kebutuhan Pokok,Lotte Mart,Transfer Bank,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3266,111.9678,0.2938,0,0,1,9,5,9,3,0,0,Sat,37,50k-200k,0,0.11752823061228612,45+,19400.0,72400.0,306700.0,1396700.0,43814.28571428572,1
TXN0018890,BUDU00361,2024-09-20 23:56:18,37300,Sembako & Kebutuhan Pokok,Pasar Tradisional,Gopay,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3333,112.0103,0.2969,0,1,0,9,4,23,3,0,0,Fri,38,<50k,0,0.11752823061228612,45+,91800.0,-54500.0,300500.0,1434000.0,42928.57142857143,0
TXN0018872,BUDU00361,2024-11-22 17:50:49,30200,Makanan & Minuman,Kopi Jahe/Wedang,Dana,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3352,111.9832,0.2882,0,0,0,11,4,17,4,0,0,Fri,47,<50k,0,0.19358422721855242,45+,37300.0,-7100.0,317700.0,1464200.0,45385.71428571428,0
TXN0018881,BUDU00361,2024-12-13 18:16:07,57100,Pulsa & Data,Xl Axiata,Transfer Bank,P,47,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,2731471,0.845,-7.6168,111.9221,-7.3482,112.0016,0.2801,0,0,0,12,4,18,4,0,0,Fri,50,50k-200k,0,0.04290649051572632,45+,30200.0,26900.0,342800.0,1521300.0,48971.42857142857,0
TXN0018902,BUDU00362,2023-02-01 09:11:37,10700,Sembako & Kebutuhan Pokok,Lotte Mart,Dana,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.2221,106.4497,0.1318,0,0,0,2,2,9,1,1,0,Wed,5,<50k,0,0.11752823061228612,35-44,,0.0,10700.0,10700.0,10700.0,0
TXN0018905,BUDU00362,2023-02-16 07:16:08,17600,Pulsa & Data,Indosat Ooredoo,Dana,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1339,106.4884,0.0424,0,0,0,2,3,7,1,0,0,Thu,7,<50k,0,0.04290649051572632,35-44,10700.0,6900.0,28300.0,28300.0,14150.0,0
TXN0018896,BUDU00362,2023-03-11 22:31:27,7600,Transportasi,Krl Commuter,Gopay,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1865,106.4711,0.0904,0,1,1,3,5,22,1,0,0,Sat,10,<50k,0,0.09559016625255035,35-44,17600.0,-10000.0,35900.0,35900.0,11966.666666666666,0
TXN0018899,BUDU00362,2023-04-18 17:10:23,12200,Sembako & Kebutuhan Pokok,Hypermart,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.213,106.516,0.0986,0,0,0,4,1,17,2,0,0,Tue,16,<50k,0,0.11752823061228612,35-44,7600.0,4600.0,48100.0,48100.0,12025.0,0
TXN0018906,BUDU00362,2023-05-17 13:01:58,9700,Transportasi,Bbm Pertamina,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.2211,106.5303,0.1063,0,0,0,5,2,13,2,0,0,Wed,20,<50k,0,0.09559016625255035,35-44,12200.0,-2500.0,57800.0,57800.0,11560.0,0
TXN0018903,BUDU00362,2023-06-12 15:59:00,38300,Pulsa & Data,Tri (3),Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1638,106.4809,0.0667,0,0,0,6,0,15,2,0,0,Mon,24,<50k,0,0.04290649051572632,35-44,9700.0,28600.0,96100.0,96100.0,16016.666666666666,1
TXN0018900,BUDU00362,2023-06-23 23:01:43,88200,Pulsa & Data,Tri (3),Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1701,106.4391,0.1032,1,1,0,6,4,23,2,0,0,Fri,25,50k-200k,0,0.04290649051572632,35-44,38300.0,49900.0,184300.0,184300.0,26328.571428571428,1
TXN0018898,BUDU00362,2023-09-05 06:54:48,22300,Pulsa & Data,Indihome,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1949,106.4503,0.1103,0,0,0,9,1,6,3,1,0,Tue,36,<50k,0,0.04290649051572632,35-44,88200.0,-65900.0,195900.0,206600.0,27985.714285714286,0
TXN0018893,BUDU00362,2023-11-24 18:39:34,42800,Makanan & Minuman,Warteg,Ovo,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1889,106.4451,0.1099,0,0,0,11,4,18,4,0,0,Fri,47,<50k,0,0.19358422721855242,35-44,22300.0,20500.0,221100.0,249400.0,31585.714285714286,0
TXN0018904,BUDU00362,2023-12-16 08:17:19,95500,Makanan & Minuman,Kopi Jahe/Wedang,Gopay,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1897,106.4399,0.1143,0,0,1,12,5,8,4,0,0,Sat,50,50k-200k,0,0.19358422721855242,35-44,42800.0,52700.0,309000.0,344900.0,44142.857142857145,1
TXN0018892,BUDU00362,2024-03-02 21:14:24,3400,Transportasi,Gojek,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1296,106.5038,0.0269,0,1,1,3,5,21,1,1,0,Sat,9,<50k,0,0.09559016625255035,35-44,95500.0,-92100.0,300200.0,348300.0,42885.71428571428,0
TXN0018894,BUDU00362,2024-03-10 23:16:42,18300,Pendidikan,Bimbel Primagama,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.2137,106.4929,0.1043,0,1,1,3,6,23,1,0,0,Sun,10,<50k,0,0.020241197503181624,35-44,3400.0,14900.0,308800.0,366600.0,44114.28571428572,0
TXN0018908,BUDU00362,2024-04-03 00:13:22,5600,Sembako & Kebutuhan Pokok,Alfamart,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1682,106.5075,0.0565,0,0,0,4,2,0,2,1,0,Wed,14,<50k,0,0.11752823061228612,35-44,18300.0,-12700.0,276100.0,372200.0,39442.857142857145,0
TXN0018901,BUDU00362,2024-05-15 10:55:31,4300,Sembako & Kebutuhan Pokok,Pasar Tradisional,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1611,106.5088,0.0494,0,0,0,5,2,10,2,0,0,Wed,20,<50k,0,0.11752823061228612,35-44,5600.0,-1300.0,192200.0,376500.0,27457.14285714286,0
TXN0018909,BUDU00362,2024-05-17 11:49:41,7800,Makanan & Minuman,Geprek/Ayam Goreng,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.1806,106.4745,0.0837,0,0,0,5,4,11,2,0,0,Fri,20,<50k,0,0.19358422721855242,35-44,4300.0,3500.0,177700.0,384300.0,25385.714285714286,0
TXN0018895,BUDU00362,2024-05-22 08:27:17,19700,Transportasi,Mrt Jakarta,Tunai,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.2145,106.4411,0.1311,0,0,0,5,2,8,2,0,0,Wed,21,<50k,0,0.09559016625255035,35-44,7800.0,11900.0,154600.0,404000.0,22085.714285714286,0
TXN0018897,BUDU00362,2024-06-01 09:47:00,27700,Kesehatan,Laboratorium,Gopay,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.2147,106.4635,0.1179,0,0,1,6,5,9,2,1,0,Sat,22,<50k,0,0.009878189200654506,35-44,19700.0,8000.0,86800.0,431700.0,12400.0,1
TXN0018907,BUDU00362,2024-10-13 07:54:10,9500,Sembako & Kebutuhan Pokok,Giant,Gopay,P,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Rawa Indah,Desa,6500,1124787,0.966,-6.1149,106.5263,-6.216,106.4955,0.1057,0,0,1,10,6,7,4,0,0,Sun,41,<50k,0,0.11752823061228612,35-44,27700.0,-18200.0,92900.0,441200.0,13271.42857142857,0
TXN0018911,BUDU00363,2023-01-01 20:05:45,29700,Sembako & Kebutuhan Pokok,Hypermart,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1617,112.6538,0.1478,0,1,1,1,6,20,1,1,0,Sun,52,<50k,0,0.11752823061228612,25-34,,0.0,29700.0,29700.0,29700.0,0
TXN0018950,BUDU00363,2023-01-04 18:41:12,331800,Belanja Online,Shopee,Ovo,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1349,112.6823,0.1832,0,0,0,1,2,18,1,1,0,Wed,1,200k-500k,0,0.13033553522008767,25-34,29700.0,302100.0,361500.0,361500.0,180750.0,0
TXN0018942,BUDU00363,2023-01-05 12:35:40,261100,Makanan & Minuman,Geprek/Ayam Goreng,Transfer Bank,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1554,112.6568,0.1548,0,0,0,1,3,12,1,1,0,Thu,1,200k-500k,0,0.19358422721855242,25-34,331800.0,-70700.0,622600.0,622600.0,207533.33333333334,0
TXN0018939,BUDU00363,2023-01-17 02:00:34,50000,Transportasi,Gojek,Tunai,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1345,112.5989,0.1676,0,0,0,1,1,2,1,0,0,Tue,3,<50k,0,0.09559016625255035,25-34,261100.0,-211100.0,672600.0,672600.0,168150.0,0
TXN0018925,BUDU00363,2023-01-23 19:32:28,308000,Fashion & Pakaian,Uniqlo,Dana,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1921,112.6491,0.1176,0,0,0,1,0,19,1,0,0,Mon,4,200k-500k,0,0.10189281457689434,25-34,50000.0,258000.0,980600.0,980600.0,196120.0,0
TXN0018922,BUDU00363,2023-01-31 12:46:10,153800,Kesehatan & Kecantikan,Sociolla,Transfer Bank,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.2088,112.6583,0.1063,0,0,0,1,1,12,1,0,1,Tue,5,50k-200k,0,0.022907702563481,25-34,308000.0,-154200.0,1134400.0,1134400.0,189066.66666666666,0
TXN0018918,BUDU00363,2023-02-08 13:20:00,69100,Sembako & Kebutuhan Pokok,Lotte Mart,Gopay,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.156,112.6679,0.1581,0,0,0,2,2,13,1,0,0,Wed,6,50k-200k,0,0.11752823061228612,25-34,153800.0,-84700.0,1203500.0,1203500.0,171928.57142857142,0
TXN0018951,BUDU00363,2023-02-19 18:45:04,128100,Makanan & Minuman,Geprek/Ayam Goreng,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1327,112.6103,0.1692,0,0,1,2,6,18,1,0,0,Sun,7,50k-200k,0,0.19358422721855242,25-34,69100.0,59000.0,1301900.0,1331600.0,185985.7142857143,0
TXN0018934,BUDU00363,2023-02-20 18:21:29,97200,Transportasi,Gojek,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1473,112.6538,0.1616,0,0,0,2,0,18,1,0,0,Mon,8,50k-200k,0,0.09559016625255035,25-34,128100.0,-30900.0,1067300.0,1428800.0,152471.42857142858,0
TXN0018941,BUDU00363,2023-02-28 15:54:20,76900,Transportasi,Angkot,Transfer Bank,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1356,112.6125,0.1664,0,0,0,2,1,15,1,0,1,Tue,9,50k-200k,0,0.09559016625255035,25-34,97200.0,-20300.0,883100.0,1505700.0,126157.14285714286,0
TXN0018920,BUDU00363,2023-03-04 12:01:39,436200,Belanja Online,Bukalapak,Dana,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1121,112.6394,0.1926,0,0,1,3,5,12,1,1,0,Sat,9,200k-500k,0,0.13033553522008767,25-34,76900.0,359300.0,1269300.0,1941900.0,181328.57142857142,1
TXN0018933,BUDU00363,2023-03-15 22:16:35,133300,Fashion & Pakaian,Batik Keris,Gopay,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1863,112.6553,0.1253,0,1,0,3,2,22,1,0,0,Wed,11,50k-200k,0,0.10189281457689434,25-34,436200.0,-302900.0,1094600.0,2075200.0,156371.42857142858,0
TXN0018927,BUDU00363,2023-03-26 14:49:43,56500,Fashion & Pakaian,Matahari Dept Store,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1504,112.643,0.1557,0,0,1,3,6,14,1,0,1,Sun,12,50k-200k,0,0.10189281457689434,25-34,133300.0,-76800.0,997300.0,2131700.0,142471.42857142858,0
TXN0018955,BUDU00363,2023-03-31 15:53:04,27100,Sembako & Kebutuhan Pokok,Indomaret,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.206,112.6818,0.1217,0,0,0,3,4,15,1,0,1,Fri,13,<50k,0,0.11752823061228612,25-34,56500.0,-29400.0,955300.0,2158800.0,136471.42857142858,0
TXN0018921,BUDU00363,2023-04-04 16:25:57,232300,Makanan & Minuman,Geprek/Ayam Goreng,Transfer Bank,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.202,112.6491,0.1084,0,0,0,4,1,16,2,1,0,Tue,14,200k-500k,0,0.19358422721855242,25-34,27100.0,205200.0,1059500.0,2391100.0,151357.14285714287,0
TXN0018926,BUDU00363,2023-05-11 18:10:38,201700,Makanan & Minuman,Geprek/Ayam Goreng,Gopay,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.169,112.6631,0.1443,0,0,0,5,3,18,2,0,0,Thu,19,200k-500k,0,0.19358422721855242,25-34,232300.0,-30600.0,1164000.0,2592800.0,166285.7142857143,0
TXN0018915,BUDU00363,2023-05-22 08:25:51,229300,Transportasi,Gojek,Transfer Bank,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1978,112.6258,0.1058,0,0,0,5,0,8,2,0,0,Mon,21,200k-500k,0,0.09559016625255035,25-34,201700.0,27600.0,1316400.0,2822100.0,188057.14285714287,0
TXN0018935,BUDU00363,2023-06-16 00:07:52,33300,Makanan & Minuman,Gofood/Grabfood,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1817,112.6043,0.1202,0,0,0,6,4,0,2,0,0,Fri,24,<50k,0,0.19358422721855242,25-34,229300.0,-196000.0,913500.0,2855400.0,130500.0,0
TXN0018932,BUDU00363,2023-06-26 06:03:16,270600,Makanan & Minuman,Geprek/Ayam Goreng,Gopay,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1796,112.6787,0.1418,0,0,0,6,0,6,2,0,1,Mon,26,200k-500k,0,0.19358422721855242,25-34,33300.0,237300.0,1050800.0,3126000.0,150114.2857142857,0
TXN0018910,BUDU00363,2023-07-23 16:49:38,353200,Fashion & Pakaian,Cotton On,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.2045,112.5955,0.0981,0,0,1,7,6,16,3,0,0,Sun,29,200k-500k,0,0.10189281457689434,25-34,270600.0,82600.0,1347500.0,3479200.0,192500.0,0
TXN0018919,BUDU00363,2023-08-02 07:00:59,404400,Makanan & Minuman,Kopi Jahe/Wedang,Gopay,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1521,112.6848,0.1688,0,0,0,8,2,7,3,1,0,Wed,31,200k-500k,0,0.19358422721855242,25-34,353200.0,51200.0,1724800.0,3883600.0,246400.0,0
TXN0018945,BUDU00363,2023-08-03 07:52:19,59100,Sembako & Kebutuhan Pokok,Warung Sembako,Transfer Bank,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1465,112.605,0.1554,0,0,0,8,3,7,3,1,0,Thu,31,50k-200k,0,0.11752823061228612,25-34,404400.0,-345300.0,1551600.0,3942700.0,221657.14285714287,0
TXN0018914,BUDU00363,2023-08-04 07:33:57,170400,Fashion & Pakaian,Uniqlo,Dana,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1821,112.6536,0.1286,0,0,0,8,4,7,3,1,0,Fri,31,50k-200k,0,0.10189281457689434,25-34,59100.0,111300.0,1520300.0,4113100.0,217185.7142857143,0
TXN0018936,BUDU00363,2023-08-14 09:40:57,30300,Sembako & Kebutuhan Pokok,Alfamart,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1585,112.6853,0.1634,0,0,0,8,0,9,3,0,0,Mon,33,<50k,0,0.11752823061228612,25-34,170400.0,-140100.0,1321300.0,4143400.0,188757.14285714287,0
TXN0018917,BUDU00363,2023-08-25 16:43:33,340400,Belanja Online,Jd.Id,Gopay,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1614,112.618,0.1409,0,0,0,8,4,16,3,0,1,Fri,34,200k-500k,0,0.13033553522008767,25-34,30300.0,310100.0,1628400.0,4483800.0,232628.57142857142,0
TXN0018930,BUDU00363,2023-09-08 00:21:46,19400,Transportasi,Toll,Tunai,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.2065,112.62,0.0963,0,0,0,9,4,0,3,0,0,Fri,36,<50k,0,0.09559016625255035,25-34,340400.0,-321000.0,1377200.0,4503200.0,196742.85714285713,0
TXN0018913,BUDU00363,2023-09-10 20:22:53,120600,Pulsa & Data,Telkomsel,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1519,112.6002,0.1501,0,1,1,9,6,20,3,0,0,Sun,36,50k-200k,0,0.04290649051572632,25-34,19400.0,101200.0,1144600.0,4623800.0,163514.2857142857,0
TXN0018912,BUDU00363,2023-10-01 08:34:54,124700,Belanja Online,Tokopedia,Ovo,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1598,112.6769,0.1584,0,0,1,10,6,8,4,1,0,Sun,39,50k-200k,0,0.13033553522008767,25-34,120600.0,4100.0,864900.0,4748500.0,123557.14285714286,0
TXN0018938,BUDU00363,2023-10-15 23:05:24,137100,Makanan & Minuman,Mie Ayam & Bakso,Dana,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1648,112.6024,0.1372,0,1,1,10,6,23,4,0,0,Sun,41,50k-200k,0,0.19358422721855242,25-34,124700.0,12400.0,942900.0,4885600.0,134700.0,0
TXN0018948,BUDU00363,2023-10-28 16:23:19,311500,Makanan & Minuman,Jus Buah,Kartu Debit,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.1573,112.6637,0.1554,0,0,1,10,5,16,4,0,1,Sat,43,200k-500k,0,0.19358422721855242,25-34,137100.0,174400.0,1084000.0,5197100.0,154857.14285714287,1
TXN0018954,BUDU00363,2023-10-28 18:33:02,102400,Makanan & Minuman,Gofood/Grabfood,Gopay,L,32,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,3413060,0.78,-8.3019,112.6069,-8.163,112.6838,0.1588,0,0,1,10,5,18,4,0,1,Sat,43,50k-200k,0,0.19358422721855242,25-34,311500.0,-209100.0,1156100.0,5269800.0,165157.14285714287,0
